,Ancho_cm,Alto_cm,Espesor_cm,Distancia_cm,BeamOn,Actividad_Ci,Neutrones,Gammas,Electrones,N_termicos,N_epitermicos,N_rapidos,Frac_termica_%,Efic_deteccion_%,Tasa_n_det_ps,Tasa_term_ps,Area_frontal_cm2,Cara_cuadrada
6986,7.0,19.0,16.0,0,100000,2.98,45,107,2,5,16,24,0.005,0.045,2950.2,0.15,133.0,False
6987,7.0,19.0,17.0,0,100000,2.98,38,85,2,5,13,20,0.005,0.038,2491.28,0.12,133.0,False
6988,7.0,19.0,18.0,0,100000,2.98,31,66,1,2,5,24,0.002,0.031,2032.36,0.04,133.0,False
6989,7.0,19.0,19.0,0,100000,2.98,19,74,2,0,8,11,0.0,0.019,1245.64,0.0,133.0,False
6990,7.0,19.0,1.0,0,100000,2.98,17483,10618,321,0,879,16604,0.0,17.483,1146185.48,0.0,133.0,False
6991,7.0,19.0,20.0,0,100000,2.98,18,54,1,0,8,10,0.0,0.018,1180.08,0.0,133.0,False
6992,7.0,19.0,2.0,0,100000,2.98,7327,4620,150,8,655,6664,0.008,7.327,480358.12,38.43,133.0,False
6993,7.0,19.0,3.0,0,100000,2.98,3784,2417,88,16,599,3169,0.016,3.784,248079.04,39.69,133.0,False
6994,7.0,19.0,4.0,0,100000,2.98,2219,1407,40,21,430,1768,0.021,2.219,145477.64,30.55,133.0,False
6995,7.0,19.0,5.0,0,100000,2.98,1416,936,26,29,330,1057,0.029,1.416,92832.96,26.92,133.0,False
6996,7.0,19.0,6.0,0,100000,2.98,917,641,14,25,241,651,0.025,0.917,60118.52,15.03,133.0,False
6997,7.0,19.0,7.0,0,100000,2.98,679,489,14,27,205,447,0.027,0.679,44515.24,12.02,133.0,False
6998,7.0,19.0,8.0,0,100000,2.98,461,379,12,32,130,299,0.032,0.461,30223.16,9.67,133.0,False
6999,7.0,19.0,9.0,0,100000,2.98,344,303,10,17,112,215,0.017,0.344,22552.64,3.83,133.0,False
7000,7.0,1.0,10.0,0,100000,2.98,117,221,4,0,2,115,0.0,0.117,7670.52,0.0,7.0,False
7001,7.0,1.0,11.0,0,100000,2.98,77,166,3,0,1,76,0.0,0.077,5048.12,0.0,7.0,False
7002,7.0,1.0,12.0,0,100000,2.98,71,141,3,0,0,71,0.0,0.071,4654.76,0.0,7.0,False
7003,7.0,1.0,13.0,0,100000,2.98,39,112,4,0,1,38,0.0,0.039,2556.84,0.0,7.0,False
7004,7.0,1.0,14.0,0,100000,2.98,42,110,1,0,1,41,0.0,0.042,2753.52,0.0,7.0,False
7005,7.0,1.0,15.0,0,100000,2.98,40,84,1,0,2,38,0.0,0.04,2622.4,0.0,7.0,False
7006,7.0,1.0,16.0,0,100000,2.98,29,68,0,0,0,29,0.0,0.029,1901.24,0.0,7.0,False
7007,7.0,1.0,17.0,0,100000,2.98,26,57,1,0,0,26,0.0,0.026,1704.56,0.0,7.0,False
7008,7.0,1.0,18.0,0,100000,2.98,18,59,1,0,1,17,0.0,0.018,1180.08,0.0,7.0,False
7009,7.0,1.0,19.0,0,100000,2.98,19,53,2,0,1,18,0.0,0.019,1245.64,0.0,7.0,False
7010,7.0,1.0,1.0,0,100000,2.98,16790,10474,279,0,615,16175,0.0,16.79,1100752.4,0.0,7.0,False
7011,7.0,1.0,20.0,0,100000,2.98,12,45,0,0,1,11,0.0,0.012,786.72,0.0,7.0,False
7012,7.0,1.0,2.0,0,100000,2.98,6603,4403,128,0,287,6316,0.0,6.603,432892.68,0.0,7.0,False
7013,7.0,1.0,3.0,0,100000,2.98,3155,2305,56,0,166,2989,0.0,3.155,206841.8,0.0,7.0,False
7014,7.0,1.0,4.0,0,100000,2.98,1761,1359,19,0,91,1670,0.0,1.761,115451.16,0.0,7.0,False
7015,7.0,1.0,5.0,0,100000,2.98,1006,923,26,0,56,950,0.0,1.006,65953.36,0.0,7.0,False
7016,7.0,1.0,6.0,0,100000,2.98,603,608,6,1,23,579,0.001,0.603,39532.68,0.4,7.0,False
7017,7.0,1.0,7.0,0,100000,2.98,412,406,1,0,14,398,0.0,0.412,27010.72,0.0,7.0,False
7018,7.0,1.0,8.0,0,100000,2.98,254,324,3,0,16,238,0.0,0.254,16652.24,0.0,7.0,False
7019,7.0,1.0,9.0,0,100000,2.98,163,255,6,0,4,159,0.0,0.163,10686.28,0.0,7.0,False
7020,7.0,20.0,10.0,0,100000,2.98,262,247,6,17,72,173,0.017,0.262,17176.72,2.92,140.0,False
7021,7.0,20.0,11.0,0,100000,2.98,203,220,6,14,71,118,0.014,0.203,13308.68,1.86,140.0,False
7022,7.0,20.0,12.0,0,100000,2.98,143,185,5,10,50,83,0.01,0.143,9375.08,0.94,140.0,False
7023,7.0,20.0,13.0,0,100000,2.98,107,137,2,8,38,61,0.008,0.107,7014.92,0.56,140.0,False
7024,7.0,20.0,14.0,0,100000,2.98,90,126,2,15,23,52,0.015,0.09,5900.4,0.89,140.0,False
7025,7.0,20.0,15.0,0,100000,2.98,70,104,2,13,25,32,0.013,0.07,4589.2,0.6,140.0,False
7026,7.0,20.0,16.0,0,100000,2.98,48,81,0,7,13,28,0.007,0.048,3146.88,0.22,140.0,False
7027,7.0,20.0,17.0,0,100000,2.98,38,85,2,4,16,18,0.004,0.038,2491.28,0.1,140.0,False
7028,7.0,20.0,18.0,0,100000,2.98,24,74,0,6,9,9,0.006,0.024,1573.44,0.09,140.0,False
7029,7.0,20.0,19.0,0,100000,2.98,21,73,0,1,13,7,0.001,0.021,1376.76,0.01,140.0,False
7030,7.0,20.0,1.0,0,100000,2.98,17469,10561,322,0,933,16536,0.0,17.469,1145267.64,0.0,140.0,False
7031,7.0,20.0,20.0,0,100000,2.98,16,60,1,2,2,12,0.002,0.016,1048.96,0.02,140.0,False
7032,7.0,20.0,2.0,0,100000,2.98,7175,4623,151,6,662,6507,0.006,7.175,470393.0,28.22,140.0,False
7033,7.0,20.0,3.0,0,100000,2.98,3763,2347,76,16,528,3219,0.016,3.763,246702.28,39.47,140.0,False
7034,7.0,20.0,4.0,0,100000,2.98,2169,1458,59,15,418,1736,0.015,2.169,142199.64,21.33,140.0,False
7035,7.0,20.0,5.0,0,100000,2.98,1349,949,28,30,316,1003,0.03,1.349,88440.44,26.53,140.0,False
7036,7.0,20.0,6.0,0,100000,2.98,1026,691,22,40,255,731,0.04,1.026,67264.56,26.91,140.0,False
7037,7.0,20.0,7.0,0,100000,2.98,694,479,17,31,195,468,0.031,0.694,45498.64,14.1,140.0,False
7038,7.0,20.0,8.0,0,100000,2.98,471,380,6,27,144,300,0.027,0.471,30878.76,8.34,140.0,False
7039,7.0,20.0,9.0,0,100000,2.98,341,285,4,20,117,204,0.02,0.341,22355.96,4.47,140.0,False
7040,7.0,2.0,10.0,0,100000,2.98,127,185,6,0,10,117,0.0,0.127,8326.12,0.0,14.0,False
7041,7.0,2.0,11.0,0,100000,2.98,88,168,6,0,13,75,0.0,0.088,5769.28,0.0,14.0,False
7042,7.0,2.0,12.0,0,100000,2.98,54,147,6,0,3,51,0.0,0.054,3540.24,0.0,14.0,False
7043,7.0,2.0,13.0,0,100000,2.98,38,91,3,0,2,36,0.0,0.038,2491.28,0.0,14.0,False
7044,7.0,2.0,14.0,0,100000,2.98,32,88,1,1,4,27,0.001,0.032,2097.92,0.02,14.0,False
7045,7.0,2.0,15.0,0,100000,2.98,27,87,3,0,2,25,0.0,0.027,1770.12,0.0,14.0,False
7046,7.0,2.0,16.0,0,100000,2.98,13,72,1,0,0,13,0.0,0.013,852.28,0.0,14.0,False
7047,7.0,2.0,17.0,0,100000,2.98,16,68,5,0,3,13,0.0,0.016,1048.96,0.0,14.0,False
7048,7.0,2.0,18.0,0,100000,2.98,13,65,1,0,2,11,0.0,0.013,852.28,0.0,14.0,False
7049,7.0,2.0,19.0,0,100000,2.98,6,44,4,0,0,6,0.0,0.006,393.36,0.0,14.0,False
7050,7.0,2.0,1.0,0,100000,2.98,17054,10564,282,0,834,16220,0.0,17.054,1118060.24,0.0,14.0,False
7051,7.0,2.0,20.0,0,100000,2.98,4,35,1,0,0,4,0.0,0.004,262.24,0.0,14.0,False
7052,7.0,2.0,2.0,0,100000,2.98,6926,4578,151,1,504,6421,0.001,6.926,454068.56,4.54,14.0,False
7053,7.0,2.0,3.0,0,100000,2.98,3388,2317,80,1,310,3077,0.001,3.388,222117.28,2.22,14.0,False
7054,7.0,2.0,4.0,0,100000,2.98,1829,1417,35,2,187,1640,0.002,1.829,119909.24,2.4,14.0,False
7055,7.0,2.0,5.0,0,100000,2.98,1036,916,29,1,100,935,0.001,1.036,67920.16,0.68,14.0,False
7056,7.0,2.0,6.0,0,100000,2.98,638,621,16,2,64,572,0.002,0.638,41827.28,0.84,14.0,False
7057,7.0,2.0,7.0,0,100000,2.98,404,458,8,1,55,348,0.001,0.404,26486.24,0.26,14.0,False
7058,7.0,2.0,8.0,0,100000,2.98,249,377,13,1,19,229,0.001,0.249,16324.44,0.16,14.0,False
7059,7.0,2.0,9.0,0,100000,2.98,177,313,8,0,10,167,0.0,0.177,11604.12,0.0,14.0,False
7060,7.0,3.0,10.0,0,100000,2.98,142,201,3,2,20,120,0.002,0.142,9309.52,0.19,21.0,False
7061,7.0,3.0,11.0,0,100000,2.98,114,175,4,0,24,90,0.0,0.114,7473.84,0.0,21.0,False
7062,7.0,3.0,12.0,0,100000,2.98,78,159,6,2,7,69,0.002,0.078,5113.68,0.1,21.0,False
7063,7.0,3.0,13.0,0,100000,2.98,47,123,3,0,7,40,0.0,0.047,3081.32,0.0,21.0,False
7064,7.0,3.0,14.0,0,100000,2.98,41,121,3,0,7,34,0.0,0.041,2687.96,0.0,21.0,False
7065,7.0,3.0,15.0,0,100000,2.98,30,80,3,0,4,26,0.0,0.03,1966.8,0.0,21.0,False
7066,7.0,3.0,16.0,0,100000,2.98,19,93,2,0,1,18,0.0,0.019,1245.64,0.0,21.0,False
7067,7.0,3.0,17.0,0,100000,2.98,17,65,2,1,2,14,0.001,0.017,1114.52,0.01,21.0,False
7068,7.0,3.0,18.0,0,100000,2.98,12,49,1,0,1,11,0.0,0.012,786.72,0.0,21.0,False
7069,7.0,3.0,19.0,0,100000,2.98,7,37,2,0,0,7,0.0,0.007,458.92,0.0,21.0,False
7070,7.0,3.0,1.0,0,100000,2.98,17343,10559,283,0,900,16443,0.0,17.343,1137007.08,0.0,21.0,False
7071,7.0,3.0,20.0,0,100000,2.98,6,46,1,0,1,5,0.0,0.006,393.36,0.0,21.0,False
7072,7.0,3.0,2.0,0,100000,2.98,7131,4565,142,6,617,6508,0.006,7.131,467508.36,28.05,21.0,False
7073,7.0,3.0,3.0,0,100000,2.98,3522,2288,66,6,419,3097,0.006,3.522,230902.32,13.85,21.0,False
7074,7.0,3.0,4.0,0,100000,2.98,1968,1497,41,5,306,1657,0.005,1.968,129022.08,6.45,21.0,False
7075,7.0,3.0,5.0,0,100000,2.98,1203,927,18,3,161,1039,0.003,1.203,78868.68,2.37,21.0,False
7076,7.0,3.0,6.0,0,100000,2.98,747,656,14,7,114,626,0.007,0.747,48973.32,3.43,21.0,False
7077,7.0,3.0,7.0,0,100000,2.98,500,496,13,4,90,406,0.004,0.5,32780.0,1.31,21.0,False
7078,7.0,3.0,8.0,0,100000,2.98,323,402,11,0,54,269,0.0,0.323,21175.88,0.0,21.0,False
7079,7.0,3.0,9.0,0,100000,2.98,207,300,7,3,26,178,0.003,0.207,13570.92,0.41,21.0,False
7080,7.0,4.0,10.0,0,100000,2.98,170,237,6,2,28,140,0.002,0.17,11145.2,0.22,28.0,False
7081,7.0,4.0,11.0,0,100000,2.98,128,205,6,5,24,99,0.005,0.128,8391.68,0.42,28.0,False
7082,7.0,4.0,12.0,0,100000,2.98,84,148,5,1,15,68,0.001,0.084,5507.04,0.06,28.0,False
7083,7.0,4.0,13.0,0,100000,2.98,65,136,7,0,15,50,0.0,0.065,4261.4,0.0,28.0,False
7084,7.0,4.0,14.0,0,100000,2.98,64,110,2,3,8,53,0.003,0.064,4195.84,0.13,28.0,False
7085,7.0,4.0,15.0,0,100000,2.98,40,101,1,0,11,29,0.0,0.04,2622.4,0.0,28.0,False
7086,7.0,4.0,16.0,0,100000,2.98,32,79,5,0,8,24,0.0,0.032,2097.92,0.0,28.0,False
7087,7.0,4.0,17.0,0,100000,2.98,17,63,3,0,3,14,0.0,0.017,1114.52,0.0,28.0,False
7088,7.0,4.0,18.0,0,100000,2.98,12,56,2,0,4,8,0.0,0.012,786.72,0.0,28.0,False
7089,7.0,4.0,19.0,0,100000,2.98,13,48,1,0,4,9,0.0,0.013,852.28,0.0,28.0,False
7090,7.0,4.0,1.0,0,100000,2.98,17484,10631,287,0,899,16585,0.0,17.484,1146251.04,0.0,28.0,False
7091,7.0,4.0,20.0,0,100000,2.98,5,47,1,0,0,5,0.0,0.005,327.8,0.0,28.0,False
7092,7.0,4.0,2.0,0,100000,2.98,7145,4554,148,3,667,6475,0.003,7.145,468426.2,14.05,28.0,False
7093,7.0,4.0,3.0,0,100000,2.98,3656,2350,71,5,473,3178,0.005,3.656,239687.36,11.98,28.0,False
7094,7.0,4.0,4.0,0,100000,2.98,2144,1412,55,13,352,1779,0.013,2.144,140560.64,18.27,28.0,False
7095,7.0,4.0,5.0,0,100000,2.98,1297,905,36,11,278,1008,0.011,1.297,85031.32,9.35,28.0,False
7096,7.0,4.0,6.0,0,100000,2.98,846,623,16,12,175,659,0.012,0.846,55463.76,6.66,28.0,False
7097,7.0,4.0,7.0,0,100000,2.98,551,500,21,13,117,421,0.013,0.551,36123.56,4.7,28.0,False
7098,7.0,4.0,8.0,0,100000,2.98,394,348,10,6,73,315,0.006,0.394,25830.64,1.55,28.0,False
7099,7.0,4.0,9.0,0,100000,2.98,264,280,8,6,54,204,0.006,0.264,17307.84,1.04,28.0,False
7100,7.0,5.0,10.0,0,100000,2.98,188,223,9,1,44,143,0.001,0.188,12325.28,0.12,35.0,False
7101,7.0,5.0,11.0,0,100000,2.98,149,186,9,7,38,104,0.007,0.149,9768.44,0.68,35.0,False
7102,7.0,5.0,12.0,0,100000,2.98,101,185,5,1,31,69,0.001,0.101,6621.56,0.07,35.0,False
7103,7.0,5.0,13.0,0,100000,2.98,84,120,4,1,14,69,0.001,0.084,5507.04,0.06,35.0,False
7104,7.0,5.0,14.0,0,100000,2.98,58,126,5,1,11,46,0.001,0.058,3802.48,0.04,35.0,False
7105,7.0,5.0,15.0,0,100000,2.98,40,91,5,1,9,30,0.001,0.04,2622.4,0.03,35.0,False
7106,7.0,5.0,16.0,0,100000,2.98,29,83,4,0,6,23,0.0,0.029,1901.24,0.0,35.0,False
7107,7.0,5.0,17.0,0,100000,2.98,19,73,6,0,3,16,0.0,0.019,1245.64,0.0,35.0,False
7108,7.0,5.0,18.0,0,100000,2.98,12,59,0,0,1,11,0.0,0.012,786.72,0.0,35.0,False
7109,7.0,5.0,19.0,0,100000,2.98,11,62,2,0,3,8,0.0,0.011,721.16,0.0,35.0,False
7110,7.0,5.0,1.0,0,100000,2.98,17569,10550,312,0,939,16630,0.0,17.569,1151823.64,0.0,35.0,False
7111,7.0,5.0,20.0,0,100000,2.98,8,44,2,1,1,6,0.001,0.008,524.48,0.01,35.0,False
7112,7.0,5.0,2.0,0,100000,2.98,7242,4574,173,3,650,6589,0.003,7.242,474785.52,14.24,35.0,False
7113,7.0,5.0,3.0,0,100000,2.98,3704,2255,91,10,505,3189,0.01,3.704,242834.24,24.28,35.0,False
7114,7.0,5.0,4.0,0,100000,2.98,2090,1457,41,7,344,1739,0.007,2.09,137020.4,9.59,35.0,False
7115,7.0,5.0,5.0,0,100000,2.98,1302,971,31,10,287,1005,0.01,1.302,85359.12,8.54,35.0,False
7116,7.0,5.0,6.0,0,100000,2.98,854,657,21,11,201,642,0.011,0.854,55988.24,6.16,35.0,False
7117,7.0,5.0,7.0,0,100000,2.98,620,495,14,16,151,453,0.016,0.62,40647.2,6.5,35.0,False
7118,7.0,5.0,8.0,0,100000,2.98,423,359,6,6,113,304,0.006,0.423,27731.88,1.66,35.0,False
7119,7.0,5.0,9.0,0,100000,2.98,318,294,4,8,62,248,0.008,0.318,20848.08,1.67,35.0,False
7120,7.0,6.0,10.0,0,100000,2.98,210,259,8,12,53,145,0.012,0.21,13767.6,1.65,42.0,False
7121,7.0,6.0,11.0,0,100000,2.98,165,210,7,7,52,106,0.007,0.165,10817.4,0.76,42.0,False
7122,7.0,6.0,12.0,0,100000,2.98,112,164,4,9,29,74,0.009,0.112,7342.72,0.66,42.0,False
7123,7.0,6.0,13.0,0,100000,2.98,101,140,4,1,24,76,0.001,0.101,6621.56,0.07,42.0,False
7124,7.0,6.0,14.0,0,100000,2.98,62,110,5,5,13,44,0.005,0.062,4064.72,0.2,42.0,False
7125,7.0,6.0,15.0,0,100000,2.98,52,97,3,1,13,38,0.001,0.052,3409.12,0.03,42.0,False
7126,7.0,6.0,16.0,0,100000,2.98,20,87,0,0,4,16,0.0,0.02,1311.2,0.0,42.0,False
7127,7.0,6.0,17.0,0,100000,2.98,23,66,0,1,5,17,0.001,0.023,1507.88,0.02,42.0,False
7128,7.0,6.0,18.0,0,100000,2.98,18,70,4,0,5,13,0.0,0.018,1180.08,0.0,42.0,False
7129,7.0,6.0,19.0,0,100000,2.98,15,64,2,2,4,9,0.002,0.015,983.4,0.02,42.0,False
7130,7.0,6.0,1.0,0,100000,2.98,17157,10602,308,0,849,16308,0.0,17.157,1124812.92,0.0,42.0,False
7131,7.0,6.0,20.0,0,100000,2.98,16,37,0,0,5,11,0.0,0.016,1048.96,0.0,42.0,False
7132,7.0,6.0,2.0,0,100000,2.98,7452,4625,151,6,691,6755,0.006,7.452,488553.12,29.31,42.0,False
7133,7.0,6.0,3.0,0,100000,2.98,3694,2358,83,13,517,3164,0.013,3.694,242178.64,31.48,42.0,False
7134,7.0,6.0,4.0,0,100000,2.98,2246,1403,37,12,393,1841,0.012,2.246,147247.76,17.67,42.0,False
7135,7.0,6.0,5.0,0,100000,2.98,1344,948,27,14,306,1024,0.014,1.344,88112.64,12.34,42.0,False
7136,7.0,6.0,6.0,0,100000,2.98,918,689,20,16,222,680,0.016,0.918,60184.08,9.63,42.0,False
7137,7.0,6.0,7.0,0,100000,2.98,666,544,7,18,173,475,0.018,0.666,43662.96,7.86,42.0,False
7138,7.0,6.0,8.0,0,100000,2.98,470,394,8,15,112,343,0.015,0.47,30813.2,4.62,42.0,False
7139,7.0,6.0,9.0,0,100000,2.98,324,285,8,10,84,230,0.01,0.324,21241.44,2.12,42.0,False
7140,7.0,7.0,10.0,0,100000,2.98,228,229,7,15,70,143,0.015,0.228,14947.68,2.24,49.0,True
7141,7.0,7.0,11.0,0,100000,2.98,180,198,9,12,47,121,0.012,0.18,11800.8,1.42,49.0,True
7142,7.0,7.0,12.0,0,100000,2.98,134,196,4,5,37,92,0.005,0.134,8785.04,0.44,49.0,True
7143,7.0,7.0,13.0,0,100000,2.98,86,138,3,5,25,56,0.005,0.086,5638.16,0.28,49.0,True
7144,7.0,7.0,14.0,0,100000,2.98,79,122,1,5,22,52,0.005,0.079,5179.24,0.26,49.0,True
7145,7.0,7.0,15.0,0,100000,2.98,62,108,3,3,11,48,0.003,0.062,4064.72,0.12,49.0,True
7146,7.0,7.0,16.0,0,100000,2.98,46,86,3,3,12,31,0.003,0.046,3015.76,0.09,49.0,True
7147,7.0,7.0,17.0,0,100000,2.98,30,66,2,2,3,25,0.002,0.03,1966.8,0.04,49.0,True
7148,7.0,7.0,18.0,0,100000,2.98,21,71,2,1,2,18,0.001,0.021,1376.76,0.01,49.0,True
7149,7.0,7.0,19.0,0,100000,2.98,16,57,3,0,6,10,0.0,0.016,1048.96,0.0,49.0,True
7150,7.0,7.0,1.0,0,100000,2.98,17424,10697,288,0,884,16540,0.0,17.424,1142317.44,0.0,49.0,True
7151,7.0,7.0,20.0,0,100000,2.98,8,52,0,1,2,5,0.001,0.008,524.48,0.01,49.0,True
7152,7.0,7.0,2.0,0,100000,2.98,7423,4536,159,2,723,6698,0.002,7.423,486651.88,9.73,49.0,True
7153,7.0,7.0,3.0,0,100000,2.98,3794,2344,66,14,521,3259,0.014,3.794,248734.64,34.82,49.0,True
7154,7.0,7.0,4.0,0,100000,2.98,2153,1414,39,19,410,1724,0.019,2.153,141150.68,26.82,49.0,True
7155,7.0,7.0,5.0,0,100000,2.98,1404,959,25,23,301,1080,0.023,1.404,92046.24,21.17,49.0,True
7156,7.0,7.0,6.0,0,100000,2.98,912,681,21,17,219,676,0.017,0.912,59790.72,10.16,49.0,True
7157,7.0,7.0,7.0,0,100000,2.98,664,535,13,20,173,471,0.02,0.664,43531.84,8.71,49.0,True
7158,7.0,7.0,8.0,0,100000,2.98,427,381,11,19,111,297,0.019,0.427,27994.12,5.32,49.0,True
7159,7.0,7.0,9.0,0,100000,2.98,283,309,7,16,79,188,0.016,0.283,18553.48,2.97,49.0,True
7160,7.0,8.0,10.0,0,100000,2.98,228,232,6,9,70,149,0.009,0.228,14947.68,1.35,56.0,False
7161,7.0,8.0,11.0,0,100000,2.98,144,208,4,8,53,83,0.008,0.144,9440.64,0.76,56.0,False
7162,7.0,8.0,12.0,0,100000,2.98,138,139,5,10,38,90,0.01,0.138,9047.28,0.9,56.0,False
7163,7.0,8.0,13.0,0,100000,2.98,109,133,4,4,30,75,0.004,0.109,7146.04,0.29,56.0,False
